"Project","Transect","Point","Protocol","Visit","Date","Start Time","End Time","Observ Time","Count","Spp","CommonName","ScientificName","Detection Cue","Distance Bin ID","Distance Bin","Time Bin","Breeding Status","Singing","Researcher","Data Status"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,062,62,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,100,100,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,120,120,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,090,90,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,MODO,"Mourning Dove","Zenaida macroura",S,175,175,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,2,EVGR,"Evening Grosbeak","Coccothraustes vespertinus",C,140,140,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,PIWO,"Pileated Woodpecker","Dryocopus pileatus",C,180,180,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,STJA,"Steller's Jay","Cyanocitta stelleri",C,155,155,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,CAFI,"Cassin's Finch","Carpodacus cassinii",C,088,88,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,044,44,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",C,029,29,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,140,140,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,BRCR,"Brown Creeper","Certhia americana",C,018,18,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,1,2014-05-16,06:25:00,06:30:00,06:25:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,090,90,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,087,87,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,130,130,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,037,37,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,160,160,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,PIWO,"Pileated Woodpecker","Dryocopus pileatus",C,B30,>300,5,,1,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",S,B30,>300,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,039,39,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,RBSA,"Red-breasted Sapsucker","Sphyrapicus ruber",C,078,78,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,RBSA,"Red-breasted Sapsucker","Sphyrapicus ruber",C,230,230,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,074,74,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",C,026,26,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,082,82,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,091,91,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,072,72,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,115,115,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,NOFL,"Northern Flicker","Colaptes auratus",C,140,140,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0303,VCP300,2,2014-06-09,06:31:00,06:36:00,06:31:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,058,58,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,096,96,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,185,185,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,260,260,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,022,22,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,130,130,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,075,75,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,BBWO,"Black-backed Woodpecker","Picoides arcticus",C,039,39,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,PUFI,"Purple Finch","Carpodacus purpureus",S,072,72,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,088,88,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,115,115,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,053,53,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,107,107,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,080,80,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,MODO,"Mourning Dove","Zenaida macroura",S,125,125,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,XXWO,"Unid. Woodpecker","Picidae sp.",D,290,290,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,EVGR,"Evening Grosbeak","Coccothraustes vespertinus",C,070,70,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,NOFL,"Northern Flicker","Colaptes auratus",C,130,130,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,WHWO,"White-headed Woodpecker","Picoides albolarvatus",C,071,71,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,1,2014-05-16,06:12:00,06:17:00,06:12:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,215,215,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,043,43,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,098,98,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,057,57,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,054,54,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,038,38,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,067,67,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,082,82,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,092,92,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,115,115,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,091,91,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,087,87,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,031,31,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,036,36,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,BRCR,"Brown Creeper","Certhia americana",S,047,47,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,CORA,"Common Raven","Corvus corax",C,270,270,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,EVGR,"Evening Grosbeak","Coccothraustes vespertinus",C,097,97,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,EVGR,"Evening Grosbeak","Coccothraustes vespertinus",C,115,115,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0304,VCP300,2,2014-06-09,06:46:00,06:51:00,06:46:00,1,BBWO,"Black-backed Woodpecker","Picoides arcticus",C,068,68,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,007,7,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,100,100,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,066,66,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",C,009,9,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,090,90,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",C,014,14,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,053,53,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,032,32,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,130,130,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,STJA,"Steller's Jay","Cyanocitta stelleri",C,105,105,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,056,56,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,110,110,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,085,85,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,021,21,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,PUFI,"Purple Finch","Carpodacus purpureus",S,127,127,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,BRCR,"Brown Creeper","Certhia americana",C,025,25,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,074,74,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,WHWO,"White-headed Woodpecker","Picoides albolarvatus",C,115,115,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,045,45,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,170,170,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,1,2014-05-16,05:59:00,06:04:00,05:59:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,084,84,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,120,120,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,042,42,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,092,92,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,052,52,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,120,120,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,015,15,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,063,63,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,081,81,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,097,97,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,EVGR,"Evening Grosbeak","Coccothraustes vespertinus",C,240,240,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,EVGR,"Evening Grosbeak","Coccothraustes vespertinus",C,190,190,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,EVGR,"Evening Grosbeak","Coccothraustes vespertinus",C,170,170,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",C,037,37,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,BRCR,"Brown Creeper","Certhia americana",S,028,28,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,BRCR,"Brown Creeper","Certhia americana",S,044,44,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,067,67,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,210,210,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,BBWO,"Black-backed Woodpecker","Picoides arcticus",C,046,46,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH03,CH0305,VCP300,2,2014-06-09,07:00:00,07:05:00,07:00:00,1,BBWO,"Black-backed Woodpecker","Picoides arcticus",C,021,21,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,BBWO,"Black-backed Woodpecker","Picoides arcticus",D,225,225,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,087,87,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,CAGO,"Canada Goose","Branta canadensis",C,FLO,FlyOver,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,110,110,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,BRCR,"Brown Creeper","Certhia americana",S,078,78,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",S,110,110,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",S,086,86,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",S,190,190,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,105,105,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,175,175,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,120,120,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,1,2014-05-16,07:05:00,07:10:00,07:05:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,052,52,5,,0,"Burnett, Ryan","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,2,2014-06-09,06:00:00,06:05:00,06:00:00,1,WHWO,"White-headed Woodpecker","Picoides albolarvatus",C,030,30,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,2,2014-06-09,06:00:00,06:05:00,06:00:00,1,WHWO,"White-headed Woodpecker","Picoides albolarvatus",C,095,95,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,2,2014-06-09,06:00:00,06:05:00,06:00:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,028,28,5,,1,"Moker, Jeff","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,2,2014-06-09,06:00:00,06:05:00,06:00:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",S,150,150,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,CH04,CH0401,VCP300,2,2014-06-09,06:00:00,06:05:00,06:00:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,088,88,5,,0,"Moker, Jeff","AVAILABLE Level 3"
