"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"3621",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","POFR","Populus fremontii",16,"",58.4,22.2,"NAPSO","Populus"
"3622",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","FRLA","Fraxinus latifolia",17,"",7.1,3.5,"NAPSO","Fraxinus"
"3623",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAS","Salix lasiolepis",18,"",8.8,6.5,"NAPSO","Salix"
"3624",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAS","Salix lasiolepis",19,"",9.9,5.3,"NAPSO","Salix"
"3625",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAS","Salix lasiolepis",20,"",7.8,2.5,"NAPSO","Salix"
"3626",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAS","Salix lasiolepis",21,"",8,2.2,"NAPSO","Salix"
"3627",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAS","Salix lasiolepis",22,"",8.9,2.7,"NAPSO","Salix"
"3628",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAS","Salix lasiolepis",23,"",7.8,3.2,"NAPSO","Salix"
"3629",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAE","Salix laevigata",24,"",11.7,3.6,"NAPSO","Salix"
"3630",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAE","Salix laevigata",25,"",30.4,7.3,"NAPSO","Salix"
"3631",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAE","Salix laevigata",26,"",28.2,8.3,"NAPSO","Salix"
"3632",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAE","Salix laevigata",27,"",21.5,11.3,"NAPSO","Salix"
"3633",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALU","Salix lasiandra var. lasiandra",28,"",33.8,1.5,"NAPSO","Salix"
"3634",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAE","Salix laevigata",29,"",16.7,9.3,"NAPSO","Salix"
"3635",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","SALAE","Salix laevigata",30,"",17.1,13.2,"NAPSO","Salix"
"3636",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","ACNE","Acer negundo",21,"",7.02,1.27,"NAPSO","Acer"
"3637",806,"Napa_Sonoma","Honig Winery","10/4/2013","WarrenS.,PaulT.,Meh",-122.41,38.47,"Plant","S02013_211","QULO","Quercus lobata",21,"",18.9,8.1,"NAPSO","Quercus"
"3693",808,"Napa_Sonoma","Bothe Napa","10/4/2013","MV,FF,MM,SA",-122.52,38.55,"Plant","S02013_212","ACNE","Acer negundo",1,"",18.4,4.5,"NAPSO","Acer"
"3695",808,"Napa_Sonoma","Bothe Napa","10/4/2013","MV,FF,MM,SA",-122.52,38.55,"Plant","S02013_212","ACNE","Acer negundo",3,"",30,8.1,"NAPSO","Acer"
"3696",808,"Napa_Sonoma","Bothe Napa","10/4/2013","MV,FF,MM,SA",-122.52,38.55,"Plant","S02013_212","ACNE","Acer negundo",4,"",21.2,7.9,"NAPSO","Acer"
"3697",808,"Napa_Sonoma","Bothe Napa","10/4/2013","MV,FF,MM,SA",-122.52,38.55,"Plant","S02013_212","ACNE","Acer negundo",5,"",34,7.4,"NAPSO","Acer"
"3698",808,"Napa_Sonoma","Bothe Napa","10/4/2013","MV,FF,MM,SA",-122.52,38.55,"Plant","S02013_212","ACNE","Acer negundo",6,"",35.7,9.1,"NAPSO","Acer"
"3699",808,"Napa_Sonoma","Bothe Napa","10/4/2013","MV,FF,MM,SA",-122.52,38.55,"Plant","S02013_212","ACNE","Acer negundo",7,"",24.9,6.4,"NAPSO","Acer"
"3700",808,"Napa_Sonoma","Bothe Napa","10/4/2013","MV,FF,MM,SA",-122.52,38.55,"Plant","S02013_212","ACNE","Acer negundo",8,"",29.9,9.6,"NAPSO","Acer"
"3732",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","POFR","Populus fremontii",1,"",40.7,18,"COSRP","Populus"
"3733",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",2,"",15.6,7.6,"COSRP","Quercus"
"3734",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",3,"",9.3,4.6,"COSRP","Quercus"
"3735",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",4,"",8.7,5,"COSRP","Quercus"
"3736",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",5,"",16,7.5,"COSRP","Quercus"
"3737",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",6,"",6.5,4.1,"COSRP","Quercus"
"3738",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",7,"",31.1,7.6,"COSRP","Quercus"
"3739",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",8,"",5.9,5.6,"COSRP","Quercus"
"3740",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",9,"",12.8,6.3,"COSRP","Quercus"
"3741",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","POFR","Populus fremontii",10,"",29.8,15.4,"COSRP","Populus"
"3742",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","POFR","Populus fremontii",11,"",51.4,17.2,"COSRP","Populus"
"3743",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","POFR","Populus fremontii",12,"",20.3,14.8,"COSRP","Populus"
"3744",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","POFR","Populus fremontii",13,"",32.6,16.8,"COSRP","Populus"
"3745",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","POFR","Populus fremontii",14,"",32.4,19.5,"COSRP","Populus"
"3746",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","POFR","Populus fremontii",15,"",10.3,4,"COSRP","Populus"
"3747",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",16,"",10.3,4,"COSRP","Quercus"
"3748",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",17,"",6.1,2.6,"COSRP","Quercus"
"3749",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",18,"",11.6,6.3,"COSRP","Quercus"
"3750",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",19,"",12.5,7.5,"COSRP","Quercus"
"3751",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",20,"",11.2,4.3,"COSRP","Quercus"
"3752",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",21,"",10.8,7,"COSRP","Quercus"
"3753",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",22,"",8.3,6.4,"COSRP","Quercus"
"3754",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",23,"",6.3,4.8,"COSRP","Quercus"
"3755",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",24,"",10,5.3,"COSRP","Quercus"
"3756",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",25,"",15.1,7.1,"COSRP","Quercus"
"3757",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","QULO","Quercus lobata",26,"",15.5,6.6,"COSRP","Quercus"
"3760",811,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti,Kathy,Bob,Maggie,Joni",-121.38,38.31,"Plant","Crp2013_501","ACNE","Acer negundo",21,"",7.02,1.27,"COSRP","Acer"
"3761",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",1,"",15,6.4,"COSRP","Quercus"
"3762",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",2,"",13.4,6.2,"COSRP","Quercus"
"3763",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",3,"",11.2,6.8,"COSRP","Quercus"
"3764",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",4,"",12.3,7,"COSRP","Quercus"
"3765",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",5,"",15.2,5.4,"COSRP","Quercus"
"3766",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",6,"",15.4,7.6,"COSRP","Quercus"
"3767",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",7,"",9.2,3.9,"COSRP","Quercus"
"3768",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",8,"",12.5,5.3,"COSRP","Quercus"
"3769",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",9,"",9.9,6.4,"COSRP","Quercus"
"3770",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",10,"",12.6,6.9,"COSRP","Quercus"
"3771",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",11,"",6.7,4.8,"COSRP","Quercus"
"3772",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",12,"",8.8,4.5,"COSRP","Quercus"
"3773",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",13,"",6,3,"COSRP","Quercus"
"3774",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",14,"",8.8,3.5,"COSRP","Quercus"
"3775",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",15,"",7.6,4.1,"COSRP","Quercus"
"3776",812,"Cosumnes River Preserve","Denier","10/12/2013","M.Vaghti",-121.38,38.31,"Plant","Crp2013_500","QULO","Quercus lobata",16,"",7.1,3.9,"COSRP","Quercus"
"3781",813,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.38,38.31,"Plant","Crp2013_502","QULO","Quercus lobata",1,"",25,9.4,"COSRP","Quercus"
"3782",813,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_502","QULO","Quercus lobata",2,"",18,5.5,"COSRP","Quercus"
"3783",813,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_502","QULO","Quercus lobata",3,"",20.4,6.9,"COSRP","Quercus"
"3784",813,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_502","QULO","Quercus lobata",4,"",18.3,6.4,"COSRP","Quercus"
"3785",813,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_502","QULO","Quercus lobata",5,"",10.7,5.2,"COSRP","Quercus"
"3786",813,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_502","ACNE","Acer negundo",21,"",7.02,1.27,"COSRP","Acer"
"3787",813,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_502","FRLA","Fraxinus latifolia",9,"",7,4.4,"COSRP","Fraxinus"
"3789",814,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_503","QULO","Quercus lobata",1,"",16.8,4.75,"COSRP","Quercus"
"3865",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","QULO","Quercus lobata",70,"",10.2,5.1,"COSRP","Quercus"
"3866",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",71,"",23.2,15.9,"COSRP","Populus"
"3867",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",72,"",28.4,14.6,"COSRP","Populus"
"3868",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",73,"",40.8,15.9,"COSRP","Populus"
"3869",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",74,"",14.6,11.9,"COSRP","Populus"
"3870",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",75,"",22.7,14.3,"COSRP","Populus"
"3871",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",76,"",7.9,3.8,"COSRP","Salix"
"3872",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",77,"",6,3.5,"COSRP","Salix"
"3873",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",78,"",20.6,9.2,"COSRP","Populus"
"3874",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",79,"",6.7,3.5,"COSRP","Salix"
"3875",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",80,"",7.3,4.1,"COSRP","Salix"
"3876",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",81,"",6,4.1,"COSRP","Salix"
"3877",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",82,"",7.7,4.1,"COSRP","Salix"
"3878",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",83,"",21.4,10.4,"COSRP","Populus"
"3879",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","QULO","Quercus lobata",84,"",11.1,6.7,"COSRP","Quercus"
"3880",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",85,"",9,7.9,"COSRP","Populus"
"3881",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",86,"",11,10.45,"COSRP","Populus"
"3882",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",87,"",15.5,11.4,"COSRP","Populus"
"3883",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",88,"",16.5,10.3,"COSRP","Populus"
"3884",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",89,"",10,5.09,"COSRP","Salix"
"3885",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",90,"",10,5.09,"COSRP","Salix"
"3886",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",91,"",10,5.09,"COSRP","Salix"
"3887",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",92,"",10,5.09,"COSRP","Salix"
"3888",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",93,"",10,5.09,"COSRP","Salix"
"3889",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",94,"",7.5,5.09,"COSRP","Salix"
"3890",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",95,"",11,5.09,"COSRP","Salix"
"3891",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",96,"",13,5.09,"COSRP","Salix"
"3892",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",97,"",5,5.09,"COSRP","Salix"
"3893",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",98,"",6.7,5.09,"COSRP","Salix"
"3894",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",99,"",8,5.09,"COSRP","Salix"
"3895",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",100,"",8,5.09,"COSRP","Salix"
"3896",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",101,"",7,5.09,"COSRP","Salix"
"3897",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",102,"",5,5.09,"COSRP","Salix"
"3898",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","SALAS","Salix lasiolepis",103,"",5,5.09,"COSRP","Salix"
"3899",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","POFR","Populus fremontii",104,"",29.5,15.6,"COSRP","Populus"
"3900",815,"Cosumnes River Preserve","North of Tall Forest","10/13/2013","M.Vaghti,Bonnie,Steve,Angie,Mai",-121.44,38.27,"Plant","Crp2013_504","QULO","Quercus lobata",105,"",15.5,9.2,"COSRP","Quercus"
"3901",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",1,"",5.5,4,"COSRP","Quercus"
"3902",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",2,"",6.4,6.9,"COSRP","Quercus"
"3903",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",3,"",6.7,6.5,"COSRP","Quercus"
"3904",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",4,"",17.4,5.8,"COSRP","Quercus"
"3905",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",5,"",13,6.8,"COSRP","Quercus"
"3906",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",6,"",12.5,7.1,"COSRP","Quercus"
"3907",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",7,"",12.8,5.5,"COSRP","Quercus"
"3908",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",8,"",12.5,6.2,"COSRP","Quercus"
"3909",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",9,"",21.5,8.6,"COSRP","Quercus"
"3910",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",10,"",17.5,8,"COSRP","Quercus"
"3911",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",11,"",21,10.71,"COSRP","Quercus"
"3912",816,"Cosumnes River Preserve","Triangle Field","10/13/2013","M.Vaghti,SteveS.,BonnieM.,AngieM.,Mai",-121.44,38.27,"Plant","Crp2013_505","QULO","Quercus lobata",12,"",7,2.91,"COSRP","Quercus"
